sentence	label
@ wasim _ shaikh10 @ PunePolice4U @ CPPuneCity Ye suwar ka bhi insaan ban hi nahi sakte .. In suwaro ki soch me hi jahilp … https//t.co/wTAaeZ0Sqb	negative
@ ArvindKejriwal kudos to you sir !! You are a real tiger because you went to the swearing in ceremony of the same p … https//t.co/dfXuIO6W1g	positive
@ jigneshmevani80 Sadme se bahar aa jaa bhutiye Tera muh bola jija haar gaya hai Teri dukan band ho chuki hai … https//tco/aNd1EUhm3R	negative
@ sudhirchaudhary @ narendramodi U r really a dhasu Anchor so u have earned it .. Congratulations . 	positive
@ INCIndia Rassi jal gaya lekin aithan nahi gaya ..@ RahulGandhi ..52 hi Kari ho bjp ke liyeinch inch ki ladai karoge … https//t.co/1pQz7BQlcG	neutral
@ News18UP Sabhi sansad apna apna karm kare Phal ki chinta n kare Sab ka sath sab ka bikash sab ka visvas = vija … https//t.co/MNw5rYDhAW	positive
I ’ ll be looking forward to the halal traps on eid inshallah . 	neutral
RT @ techsatire Booking a # Tatkal Ticket is just Ridiculous 😠 IRCTC always logs me out after 11 It was even worse today It logged me ou … 	negative
@ itsmerajiv _ 07 this is proof that he is successful and you have narrated it so well 👍# lepanga # football @ juniorbachcha … https//t.co/OKxuvpahzR	neutral
@ Gurmeetramrahim good morning pita ji thanks for the new day pls bless me sewa sumrin and parmarth bakso ji … https//tco/km2XWs6e5F	positive
RT @ i _ mehrosh Presenting u the most beautiful and precious Hasti ❤💮... @ 98 _ timmi . Friends are always close at heart . I ’ m so glad we are fr … 	positive
RT @ Kundanji76450 Congratulations shree @ PiyushGoyal sir Now please look at this matter as well We'll be very grateful to you @ arunkumar78 … 	positive
@ arshad _ Geo Phir yeh bhi na bhoolo ke Pakistan ke do tukre kerna walay Bhutto ki aulad ko tum log Pakistan ka PM ba … https//tco/Z3npI3b9kt	negative
@ Chandan20593924 Sasne do suar sardana ko . Haramkhor kuttey ki maut marega ek din . Dalla sala . 	negative
@ X _ sanamre1 @ Reni _ rhe9 @ Kathrin _ bridges @ kanishaikh @ JiyaSingh01 @ barbiedoll _ 11 @ Jungli _ Larki @ Nimkendoll Khush feemi 	neutral
@ itz _ faiz @ PCsTinkerbell Priyankachopra Chopra ne movie 1 month pehle hi chod di thi . Bharat team ne news late anno … https//t.co/HMgcvpChOm	neutral
@ chhavi I think we need a statute which acts as a strong deterrent for such savage people as rapists and a very q … https//tco/JfGbeEJYoa	positive
@ naeemul _ haque Shame shame shame on you . # zartajgulwazir ko apni party se nikalo . Lekin ye ap log kabhi b nahi kare … https//t.co/oYoqZV0W50	neutral
@ htTweets @ KirenRijiju @ Ra _ THORe @ narendramodi Congrats Kiran rijjuji vande ma taram jai hind 	positive
Assam kaun se Karenge district Guwahati Kaun khelega Inshallah Fateh Jarur Hogi Jeet Hamari Hogi Jammu Kashmir mein … https//tco/N6mTrsBxOR	positive
@ News18India @ AMISHDEVGAN @ AkhileshPSingh Congress apne pravakta kyu bhejti hai ? media bik chuka hai media wale j … https//tco/cwOphQbcbS	negative
RT @ mazzayyy _ Giving your best is directly proportional to your parents happiness where apki zindagi ka jhand hona is constant ( You ’ ll ap … 	positive
@ husainhaqqani Randi k bachy hamat h Aik bar Pakistan a jha teri nasal khatm kr dain mothrchod Gardar ... hamrami ki … https//t.co/m6h9OvC9MH	negative
@ SabkaaKatega @ BulletHumDum Ye aise ladkiya baat ko samaj ti hai Nahi Fir Koi sahi javab deta hai to victim card kh … https//t.co/5R8QAU5fYk	negative
Isko to kuch pata nahi hai to isko chhodo lekin jo banda inke tweets handle kr rha hai wo ek no ka psycho hai almo … https//t.co/I6ebsvjF8g	negative
@ BCCI Queen ke aas - pass bhikhari team pakistan nahi bhatak raha hai 😂😂 	negative
@ TajinderBagga @ MamataOfficial Sune hai bharat ka sambidhan sabse bada hai to aise log jo samwedhanik padon pe beth … https//t.co/ZplbTZ7IC2	negative
RT @ sanjiv _ skg @ ZeeNews @ RahulGandhi @ BJP4India Logo ne Congis ke saath 2019 me NYAY kar diya hai phir bhi baaj nahi aa rahe hai RaGa . 	neutral
@ leezouyeon @ yeorojun @ manrktuan @ nagyeogn So today's Eric girlfriend's special day . Happy birthday @ nagyeogn . May … https//t.co/k2kCRpAY4k	positive
@ GaurNsui Are Congress ne nahi netaji subhaschandra boshVeer Savarkar ji jaise neta ji ne desh ko azadi dilayi Pe … https//tco/x5x6Xx9Q7c	neutral
@ ANI Ajib admi hai khud confuse hai aur hume bhi kar raha hai ... kabi court ki nahi manata kabi police hatao bolt … https//t.co/sYFwrmJ4ZC	negative
@ shy _ scholsey @ bedardi _ balma @ peacefulshit @ KunalMi77542590 G for Ghanta 	neutral
@ tomarrawat @ DevilTheMan1 @ SulagnaDash6 @ ashokepandit @ gvnair91 🤣🤣🤣🤣. Tera baap ka fauth hua toh Mai kyu Dukhi 	negative
RT @ RiseofBurnol Why I love Modiji too much !! He trolls in style 😂😂 Sabko pata bhi nahi chala aur Modi ne buri tarah lee li 😂😂 WE REMEMBE … 	positive
@ narendramodi Jeet k liye bahut bahut badhai sir ab desh 5 yrs k liye sahi hatho me hai mai bhi bhi aap k … https//tco/eE3scgC2Aw	positive
@ StonerPsychic @ fsl _ x2 poora bihari twitter aise jama ho gaya hai jaise upsc ka exam centre ho 	neutral
@ MamataOfficial hi mam you are great c m kuch log bohat kuch bolenge ap ignore karo ap jaise west Bengal ko ache ke … https//t.co/mfeOUQGo84	positive
@ ANI Sala khud hindi pic mein kaam kiya paisa kamaya .. pura hindustan tumhe ijjat diya ... Aur abhi tum sala Hindi l … https//t.co/PNH9jcmbIJ	negative
@ NanoO _ twt Rattay lagai hain samjah nahi pheel nahi kiya Aur ghazloan ko Rattay nahi lagai jatay us mehboob ki t … https//t.co/Vd58wPxwbb	positive
Modi phir Aagya jaisey ki Brashtachariyoon aur Tugde Tugde brigade's par Pahaad Toot gaya . Congratulations PM Modi & Team NDA - 2 .. Jai Hind 	positive
@ Ali _ MuhammadPTI Bas lanat beshmar tuj py jab pml the har wakt wao wao karta tha ur ab bas ap matlb ur nambr banany … https//t.co/PoYXHHRoL3	neutral
@ AlfahadPendari4 Same happens even with me Yaar dekhna tho bohot Kuch Chahta hoon but dekhne ko Mann hi Nahi hota h … https//t.co/vdsUNafF00	neutral
@ CHAMER98810141 @ AyazSherani @ qari _ 1 _ @ BBhuttoZardari Lekin wo tu keh rhy hain koi or tha matleb jhoot tha ya such Abi clear ni ho saka 	neutral
@ NitishKumar Sab farzi h ... 5 saal me BPSC ka result nikaala h . Vacancy ke Naam pe sbse piche h . Koi standard Ni h .… https//t.co/4BJ4EXVEyN	negative
@ ashokgehlot51 good job vea kam kariye ki Har b j p sasit rajiyo ko Rajasthan ki sarkar ki tatah kam karne ko majur hona pade jay mataji 	positive
@ FistazMixwell Aaag man ! Fiddy oa gopola O kila oa re jesa good times ko Fire & Ice some NYE circa 2013 !? 	positive
RT @ AbdulSh07904181 Imran khan aap ki team bhoran mai week per ga e he aap mahene mai aik bar Roll of parlemantrian kese clana he steak ko … 	neutral
@ MerDer4Eternity @ Justsayzz Yes . For shivin and for the fact ke iss chaos mein bhi inka pyar nahi badla aur na kabhi badlega 	positive
@ BhootSantosh @ paree7861 4 is best km kharcha full charcha 	positive
@ AKKIsCHamp @ Mass __ Tweets Waiters saalo thumari Aukaath bas tips lene ki hai malik banne ki nahi Din me sapne dekhna band karo 🤣🤣🤣🤣🤣🤣🤣 	negative
RT @ vikramaditya01 @ Brijesh _ Jaat @ komal44337466 @ kanhaiyakumar Kaha Chupa Hai deshdrohi Harami muh dikhne Layak Nahi raha kya ab bada ucha … 	negative
Vontade de ouvir uns modao com o @ Moscal _ e chorar na sala 	negative
RT @ TheNameIsYash Thank you sir .. it means a lot to me ... Saw Natasarvabhowma teaser ... step chindi ... looking forward to it 😊 https//t.c…	positive
RT @ muslimtv My Lord leave me not childless and Thou art the Best of Inheritors # Ramdan https//t.co/Nlyz43eJty	positive
@ hamada _ najar 1/ Hi Mohammed good to meet you I'm from the Midlands in UK Our Country is a bit chaotic at the … https//tco/j6KHHDIiAk	positive
@ Kavita _ Sharma4 Pure Hindustan ka No1 chutiya aur No 1 ki Nashidi koun 5 sal ke tere hi gharke bachhon ko bhi pucho … https//t.co/MJgAk0Xq77	negative
RT @ a _ roach06 These bitches be 18 👩 boyfriend 70👨‍🦳 talking about bae be spoiling me 😍 duh bitch he think u his grandchild 😐😭😭 	negative
# akak Musical songs 🎶🎶🎧📻🎵🎼 Thank you so much Anmol nice story Very nice song Enjoying so much 👌👌👌👏👏 Musical … https//tco/e4vxkiDMuh	positive
@ RoseliaVirus there's almost nothing about this i don't love ... tokoha and shion perfectly in sync ... tokoha with a … https//t.co/jeaCuZoO8u	positive
@ news18dotcom @ CNNnews18 @ rssurjewala @ toi @ MumbaiMirror 1 mahina nahi hua aur phir shuru ho gaye . Kya ye apna muh band nahi rakh sakte . 	neutral
It ’ s a byproduct of one of the worst aspects that Protestant theology has given us sola fida . You literally can th … https//t.co/4S10JT5k03	negative
@ Krishna _ honest @ PradMano You didn't see the other side of mirror 😂. Kaala madrasi sambur butthurt . Bc mc . 😂 Idli dosa . Gaandu 	negative
Alhumduillah Heartily Congratulations to Sadar-e-Majlis aali janaab Barrister @ asadowaisi Sahab for winning Hydera … https//tco/9ubgGAS01w	positive
RT @ sofia94 _ Noor @ zaib _ says Pak ka to koi mukabla nahi .. kisi bi jaga se . lekin Norway bohat khubsurt country he . Me to sare raste “ subh … 	positive
At para masuportahan natin yung ibang filipino vloggers sabi nga namin is support filipino vloggers . So ayun tulog muna 	neutral
Abe jhutte aur chutiye insan ye tere baap @ narendramodi Ki jeet ki khusi me dance nhi kr rahi suhar @ TarekFatah Ye … https//t.co/7QJ6dej7l7	negative
Swear I think my heart is legit broken . Every since my g lady died shit don ’ t even hurt me the same 	negative
RT @ sheelan _ sumit @ Singh99Narendra @ ashokgehlot51 @ SachinPilot @ GovindDotasra @ ashokgehlot51 @ SachinPilot @ RajCMO Ye sarkar berojgaro ke … 	negative
Guys must check out @ CzarCri app it's very good platform of few league feature very cool you win prizes fantastic … https//tco/lJeiQRMoq2	neutral
Good morning Mujhe Khushi Hai Zomato partner Bankar delivery Dene Ke Baad aum public key Khushi dekhne ko milti hai … https//tco/F0EuqKOqwu	positive
@ HDFCBank _ Cares Good Morning Good night hi karte raho logon ki complain par bhi dhyan de do thoda Good to tabhi H … https//tco/AmtlAma7BN	negative
@ narendramodi TO BJP Sir aap vipax ki aur jativad ki parva na kare aapko vote diya gaya he ki NRC DHARA 370 35… https//t.co/G3UkkDyFmK	neutral
@ Atheist _ Krishna @ narendramodi Kejri ka invitation photo shop karlo khud k Naam pe kejru toh thappad khaana hai vo vaha laga rahega 	negative
Smirti ji ko phir ek BAr phir mantri bnana par sabhi dasvasiyo ki taraf sa dil sa Abhinandan Asa karta hu ki jaisa … https//t.co/0QS1DXNjs5	positive
@ ShefVaidya few days back you asked who is the biggest panauti ... See the pic and you reply now ... No one in this … https//t.co/WxZL9mGyDe	negative
@ SHABAZGIL Jhut or bad zubani ki bat agr PTI wale kre to smj hi nahi ati q k ap hi log hen jo ye sab gand le kr ay he Pak me 	negative
@ punkistan _ Pakistan ka worldcup jitega ya nahi 🙄 # WorldCup2019 	positive
@ sariyal _ kurii @ moizahmed565 Hamare exams tou khatam ho gay 😂 Shukar hai 🙏 	neutral
@ dgmanas1 Who the bloody fuck are you ? Just get the fuck lost bitch . India tere baap ki jaagir hai kya be chutiye ? 	negative
@ Edwardian842 Lanat hy aesy logon py jo @ ImranKhanPTI ka vision kharab kr rahh hain ... Aesy logon ko jooty mar k pa … https//t.co/QNEVi323KZ	negative
@ asadghani3900 im very besabri insan and bossy .. my siblings and my parents .. people think that i lie when i say … https//t.co/VAL20ZEizG	positive
@ TahirMughalPml1 @ MaryamNSharif Ye paisa imran niazi k baap ka jo ura rha hai jo pakistan barbaad krn cha rha Allah … https//t.co/HdTDCFgqhI	negative
@ puneirejang notice i banyak kali so im happy now hehehe 🥰🥰🥰 https//t.co/LhrVB5H4jy	positive
Bahut Bahut subhkamnaye 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 https//tco/2tTj0VKIRJ	positive
@ Kallerz37 @ Shaaryofficial Moin jaisa bakwas banda koi nahi Newzealand kai clubs main jakar satta khelnai wala ban … https//t.co/kRkSLBYDFU	negative
@ AcharyaPramodk Jeise tum bhi nhi hue ... Haar kya hoti h vo dikh rha h .. 5 saal h tumare pass kya pta kutte ki puch … https//t.co/8nrbmdi0v0	negative
@ shyxmm Hahaha KitKat ! I forgot abt that Thank you Shyam ! 😊😊 	positive
@ DilliDurAst Ye chutiye bina examine aur fact check kiye article likhne waale pendu jaake khan market me gaa * d mara 	negative
@ geonews _ urdu Asal khatra system ko hay ab ye opposition pr depend krta hay k wo system ko chalne dena chahti hay ya nahi 	positive
RT @ insan _ simrat Volunteers dera sacha souda provide free tutions to the poor children by following teaching of guru @ Gurmeetramrahim ji ..… 	neutral
@ different _ F @ MJibranNasir China bhi kafir hai agar waha bolne ki himmat nahi to India se bhi naa bole kaayde me … https//t.co/hMy5TYMqUN	negative
@ sed _ potatoo Pakistan aj ka match Q nahi jeeta ? 	neutral
@ umarchheena57 @ ShabnamGulwazir awaam ki majbori nahi ! Hukmarano ki hawas hai or ab hum ye sab bardasht nahi karen … https//t.co/GRKttIJ3l4	negative
@ narendramodi Modi jee me Deepak Rajput aap ko dill se parnam kar ta hu aap se nivedan h ki aap ram mandil ko … https//t.co/h832i7I1Lm	positive
@ AkhileshPSingh @ BJP4India @ RSSorg Kitna bhi tum kongresi chupane ki kosish karo par tumse chupta hi nahi h dear s … https//t.co/9i0kSVl0I5	negative
@ myogiadityanath Manney yoge je apne sbhe ayogo ke president ko bulakr emandare se Kam krne direction Diya ye apne … https//t.co/EnrKxqjtWb	neutral
@ Mannan _ Bawa Haha .. Galti to demebele ki thi .. maar deta vo last minute goal to shayad Liverpool hota BHI Nahi . 	neutral
RT @ REALISTIC _ ALI Ek lrki ko jitna b special feel kra lo warti wo usi k andr ha jisky upr uska dil aaya hua hota ha chahy wo chwal tareen … 	negative
@_ Mansoor _ Ali Mansoor Ali agar tu Sacha Pakistani he to ye tweets karo Pakistan ke wajood ko khatra he un se go Log … https//t.co/DuTCHq9OW8	neutral
@ ashutosh83B electricity aani bhi nahi chaiye tere jaise kalmuhe ke ghar pe ..... nahi to fir se gandh failane lag ja … https//t.co/lOrL8IiyUC	negative
@ ARanganathan72 @ teasri My respect for you increased with this tweet Anand ! Shat shat Naman aapko ! 	positive
RT @ susantakumarna8 Just 1 day to go @ cricketworldcup Dil to Dhadak ta hai ji Kon jitega # WC19 Vote kare apko kya lagta Can govt gi … 	positive
allah also tells us to look for someone who has a good mannerssomeone with imaanand someone who ’ s good looking an … https//t.co/awJnwVYOko	positive
Modi Ji ko dubara pm bane ke mubark Ho I hop mode Ji is bar vi Indiya ko ward Mai no 1par layge 	positive
Jaise sone ke tukre tukre karne par bhi uski kimat kamte nahi usi tarah achchhe logo ki pratistha kam nahi hote bhu … https//tco/a7HASqD6Ec	positive
@ SAMBIT _ PATRAg Ye randi ki awlad nich rakxs Islamic insa allah Walo mullo ko dekho yaha congressi aur cpim left h … https//t.co/YciNzCey8v	negative
Uski kahaani jitni hai chatpati utna alag hai uska andaaz … Kya hoga jab uski pehchaan banegi uski awaaz ?… https//t.co/SCjYenu3Jx	neutral
@ KapilMishra _ IND @ theskindoctor13 Paranoid Schizophrenia ko Kejariwal hua hain 🤣 	negative
# IndianElections2019 🇮🇳 BJP 😎🇮🇳 @ kunalkamra88 tu to haar gaya 😂😂 @ RahulGandhi italy ki ticket karwalo jaldi tatkal ki 😂😂😂😂 	negative
RT @ anafmreis13 HAHAHAHA it ’ s funny ‘ cause it ’ s true https//tco/SoVhyrSYUv	neutral
It's time to PARTY for BHARTIYA JANTA ! # ElectionResults2019 # VijayiBharat @ narendramodi https//t.co/El5BtpVtqT	neutral
2019 ke @ narendramodi Sarker mei sabhi sambhavit mantriyo ko desh ki samnya janta ki taraf hardik badhai Khas tour … https//tco/u52yMe76pl	positive
@ Syedees Naa yaar bachio ka colour h ye to Sirf builders pr suit kery ga yeh 	negative
@ sanjaynirupam @ ShayarImran aap log me dam nahi bjp ke kilaf bolne ko ...... darna me baith jao . belat peper se chun … https//t.co/tApPKa9vAQ	negative
@ mesilviya @ FlyYeti @ thesanjiv @ devilruck It'll be a gift for you guys la jityo bhane haha 	neutral
@ Atheist _ Krishna Abhi unemployment ki report aai . Ab dalle muh bad kyu h ? Accha tu to employed h BJP dalla yojna ke tehet 🤣 	negative
@ aajtak Dollars ki tarah naam chlta hai . Bohut log bkvas krte hai dhyaan nhi dete . # aajtak bst all over the world 	negative
@ DrMuradPTI bundel of thanks Sir 👏❤❤ Allah Pak apko salam rakhein * Ameen * 	positive
@ VoiceofmyBharat @ TheQuint Pura election radd kiya jaye agr ek vote bhi difference ho to kyu ki ye to electronic ma … https//t.co/L037RpVljo	neutral
Hate this kutta khansi . Coughing my lungs out and getting embarrassed 🤧🤒 	neutral
Nani wasnt talking to me and even after i sang dil ki lagi ( which she hummed w me a lil bit ) she wont talk pata nai … https//t.co/dqnNZaR8Q7	neutral
@ pakistankimaka @ DCIJOHNLUTH3R @ LawrenceSellin BJp ne aise jahiloon ki fasal tayar kr k market me baiji hay jin ko … https//t.co/6jmkycnGuv	negative
@ munneb11 Family background ka keh ni sqtai cause kaee ldkiyan fake naam sai ids banati h n pics upload krti bina ghr walu ki ijazat k 😕😕 	neutral
@ AkkianP @ realpreityzinta My favorite movie is Sangharsh and Kya kehna is my all time best best Favourite movie My dear friend 😊😊👍👍 	positive
@ theskindoctor13 3rd quality ka The Print Expert toh likhna aata nahi bade aaye saale article likhne wale bina spel … https//t.co/cPbhgkkyTM	negative
@ ndtv No one jobless ... only congresi and Rahul Gandhi is job less ... all are doing there job .. koi bhukha nahi sota a … https//t.co/x2ESgb5Vjk	neutral
RT @ SYFIofficial As ’ salaamu alaikum wrwb we pray you are all in the best of health & imaan and having a blessed month . This month SYFI … 	positive
